player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0040363,Keleki Latu,2024,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.6,34.2,0.1,0,0,0,2.5,3,1
00-0035603,Kendall Blanton,2018,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,15.7777777777778,0.111111111111111,0,1,1,4.02857142857143,7,1
00-0036510,Kenny Yeboah,2020,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.85714285714286,75,0.857142857142857,0,0,0,1.86666666666667,3,1
00-0034193,Kevin Rader,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,100,0,0,0,0,0,1,1
00-0037311,Ko Kieft,2021,5,218,6,40,77,265,NA,NA,NA,0,0,0,1.4,20.2,0.2,0,0,0,1.5,14,1
00-0028238,Konrad Reuland,2010,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.9,19.5,0.1,0,0,0,1.75454545454545,11,1
00-0036970,Kyle Pitts,2020,7,4,1,4,78,245,2,1,94,0,0,0,5.14285714285714,91.5714285714286,1.57142857142857,0,0,0,10.3882352941176,17,1
00-0027981,Kyle Rudolph,2010,6,43,2,11,78,259,30,1,89,0,0,0,4.66666666666667,54.6666666666667,0.5,0,0,0,4.92142857142857,14,1
00-0036876,Kylen Granson,2020,10,127,4,22,74,241,235,13,40,1,0,0,3.5,53.6,0.5,0,0,0,2.16,10,1
00-0029275,Ladarius Green,2011,9,110,4,15,78,238,117,5,66,1,20,0,5.11111111111111,53.8888888888889,0.777777777777778,0,0,0,4.8,2,1
00-0027985,Lance Kendricks,2010,11,47,2,15,75,243,62,2,81,1,-5,0,3.54545454545455,57,0.454545454545455,0,0,0,4.02666666666667,15,1
00-0028097,Lee Smith,2010,11,159,5,28,78,266,155,8,59,0,0,0,3.45454545454545,32.5454545454545,0.272727272727273,0,0,0,1.275,4,1
00-0030443,Levine Toilolo,2012,11,133,4,36,80,260,155,9,59,0,0,0,2.18181818181818,35.7272727272727,0.363636363636364,0,0,0,2.85,10,1
00-0027215,Logan Paulsen,2009,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.16666666666667,27.5833333333333,0,0,0,0,4.5,2,1
00-0037539,Lucas Krull,2021,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.08333333333333,36.9166666666667,0.5,0,0.5,1,3.35714285714286,7,1
00-0036887,Luke Farrell,2020,3,145,5,1,78,251,313,17,31,0,0,0,1,8.66666666666667,0,0,0,0,1.575,8,1
00-0039144,Luke Musgrave,2022,2,42,2,11,78,253,31,3,87,0,0,0,5.5,84.5,0.5,0,0,0,7.21538461538462,13,1
00-0038547,Luke Schoonmaker,2022,10,58,2,27,77,251,71,8,78,0,0,0,3.4,38.6,0.3,0,0,0,2.16923076923077,13,1
00-0028042,Luke Stocker,2010,12,104,4,7,77,258,91,4,74,0,0,0,2.83333333333333,29.9166666666667,0.0833333333333333,0,0,0,2.35555555555556,9,1
00-0030089,Luke Willson,2012,6,158,5,25,77,252,NA,21,31,0,0,0,1.5,21,0.333333333333333,0,0,0,4.06428571428571,14,1
00-0030822,Marcel Jensen,2013,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.625,37.875,0.25,0,0,0,1.8,1,1
00-0034169,Marcus Baugh,2017,13,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,1.84615384615385,20.3076923076923,0.384615384615385,0,0,0,1.2,1,1
00-0034753,Mark Andrews,2017,13,86,3,22,77,256,80,4,75,0,0,0,4.46153846153846,69.6923076923077,0.615384615384615,0,0.333333333333333,1,6.66470588235294,17,1
00-0033798,Mason Schreck,2016,12,251,7,33,77,253,NA,48,30,0,0,0,4.91666666666667,54.25,0.333333333333333,0,0,0,0,1,1
00-0040736,Mason Taylor,2024,12,42,2,10,77,251,41,4,87,0,0,0,4.58333333333333,45.5,0.166666666666667,0,0,0,6.83846153846154,13,1
00-0034101,Matt Flanagan,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.42857142857143,22.8571428571429,0,0,0,1,2.4,1,1
00-0031744,Matt LaCosse,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,16.7142857142857,0.428571428571429,0,0,0,5.2,1,1
00-0035436,Matt Sokol,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.16666666666667,15,0.166666666666667,0,0,0,0,1,1
00-0031558,Maxx Williams,2014,11,55,2,23,76,249,49,1,83,0,0,0,2.63636363636364,42.8181818181818,0.636363636363636,0,0,0,4.62857142857143,14,1
00-0029694,Michael Egnew,2011,12,78,3,15,77,252,102,4,69,1.5,4,0,3.91666666666667,40.3333333333333,0.25,0,0,0,1.98571428571429,7,1
00-0027732,Michael Hoomanawanui,2009,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,19,0,0,0,0,6.51428571428571,7,1
00-0039066,Michael Mayer,2022,12,35,2,4,77,249,19,2,90,0,0,0,5.58333333333333,67.4166666666667,0.75,0,0,1,5.49230769230769,13,1
00-0027202,Michael Palmer,2009,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.72727272727273,42.5454545454545,0.363636363636364,0,0,0,2.31666666666667,6,1
00-0033559,Michael Roberts,2016,12,127,4,21,76,270,173,13,57,0,0,0,3.58333333333333,42.8333333333333,1.25,0,0,0,1.43333333333333,6,1
00-0030110,Michael Williams,2012,11,211,7,5,78,269,NA,19,35,0,0,0,1.90909090909091,15.0909090909091,0.272727272727273,0,0,0,0.509090909090909,11,1
00-0034829,Mike Gesicki,2017,12,42,2,10,78,247,51,3,83,0,0,0,4.25,41.75,0.75,0,0,0,2.87142857142857,14,1
00-0028522,Mike Higgins,2024,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,12,0,0,0,0,1.13333333333333,3,1
00-0028651,Mike McNeill,2010,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,34.7777777777778,0.111111111111111,0,0,0,1.42,5,1
00-0036692,Miller Forristall,2020,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.57142857142857,21.4285714285714,0.142857142857143,0,0,0,0,1,1
00-0040187,Mitchell Evans,2024,10,163,5,27,77,258,97,8,71,0,0,0,2.9,27.2,0.3,0,0,0,3.21333333333333,15,1
00-0035771,Mitchell Wilcox,2019,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.54545454545455,31.8181818181818,0.454545454545455,0,0,0,1.15,4,1
00-0040244,Moliki Matavao,2024,11,248,7,32,78,260,167,12,56,0,0,0,3.72727272727273,46,0.181818181818182,0,0,1,3,1,1
00-0030514,Mychal Rivera,2012,12,184,6,16,75,242,239,15,45,0,0,0,3,46.8333333333333,0.416666666666667,0,0,0,6.41875,16,1
00-0038783,Nate Adkins,2022,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,22.5,0,0,0,0,1.24,5,1
00-0030806,Nic Jacobs,2012,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,19.3333333333333,0,0,0,0,1.37142857142857,7,1
00-0040058,Nick Kallerup,2024,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.16666666666667,17,0,0,0,0,0,4,1
00-0030512,Nick Kasa,2012,8,172,6,4,78,269,233,14,46,0,0,0,3.125,48.875,0.375,0,0,0,1.975,4,1
00-0037317,Nick Muse,2021,11,227,7,6,77,249,NA,NA,NA,0,0,0,1.81818181818182,20.1818181818182,0.181818181818182,0,0,0,3.2,1,1
00-0032117,Nick O'Leary,2014,10,194,6,18,75,252,143,6,59,0,0,1,4.4,51.7,0.5,0,0,0,1.56666666666667,3,1
00-0032394,Nick Vannett,2015,9,94,3,31,78,257,58,2,80,0,0,0,2,16.4444444444444,0,0,0,0,2.06666666666667,3,1
00-0035644,Noah Fant,2018,12,20,1,20,76,249,12,2,90,1,0.5,0,3.25,43.1666666666667,0.583333333333333,0,0,0,6.9375,16,1
00-0036637,Noah Gray,2020,8,162,5,18,75,240,164,7,59,1,2,0,3.25,31.75,0.25,0,0,0,2.22222222222222,9,1
00-0036005,Noah Togiai,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.66666666666667,33.8333333333333,0.25,0,0,0,0,1,1
00-0033879,O.J. Howard,2016,13,19,1,19,78,251,7,1,92,0,0,0,2.84615384615385,34.2307692307692,0.153846153846154,0,0,0,7.78461538461538,13,1
00-0040189,Oronde Gadsden II,2024,12,165,5,29,77,243,215,15,48,1,12,0,5.66666666666667,70.6666666666667,0.416666666666667,0,0,0,8.5875,16,1
00-0029414,Orson Charles,2011,12,116,4,21,75,251,83,3,73,0,0,0,3.66666666666667,47.6666666666667,0.416666666666667,0,0,0,1.50833333333333,12,1
00-0036894,Pat Freiermuth,2020,4,55,2,23,77,251,58,3,80,0,0,0,5.75,77.5,0.25,0,0,0,9.30588235294118,17,1
00-0039050,Payne Durham,2022,13,171,5,37,78,253,166,13,54,1,4,0,4.30769230769231,43.0769230769231,0.615384615384615,0,0,0,1.7,8,1
00-0037569,Peyton Hendershot,2021,11,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,4.6,54.3,0.4,0,0,0,3.03846153846154,13,1
00-0033439,Pharaoh Brown,2016,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.66666666666667,47.3333333333333,0.555555555555556,0,0,0,0.671428571428571,7,1
00-0038735,Princeton Fant,2022,11,NA,NA,NA,NA,NA,NA,NA,NA,1.5,4.25,1.25,2,22.2,0.3,0,1,1,0,1,1
00-0036590,Quintin Morris,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,49.6,0,0,0,0,2.2,11,1
00-0031533,Randall Telfer,2014,8,198,6,22,76,250,232,13,42,0,0,0,2.375,22.375,0.25,0,0,0,0.48,5,1
00-0029587,Rhett Ellison,2011,10,128,4,33,77,251,162,1,55,1,-5,0,2.2,13.3,0.2,0,0,0,1.03846153846154,13,1
00-0028119,Richard Gordon,2010,4,181,6,16,75,262,NA,31,30,0,0,0,1.25,6.5,0,0,0,0,0.15,8,1
00-0027583,Richie Brockel,2009,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.14285714285714,10.7142857142857,0.285714285714286,0,0,0,2.3,5,1
00-0027656,Rob Gronkowski,2008,8,42,2,10,78,264,49,2,85,0,0,0,4.625,68.75,1.125,0,0,0,9.71176470588235,17,1
00-0028007,Rob Housler,2010,12,NA,NA,NA,NA,NA,NA,NA,NA,1,29,0,3.25,52.4166666666667,0.333333333333333,0,0,0,2.58888888888889,9,1
00-0034073,Ross Dwelley,2015,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,50,0,0,0,0,1.13333333333333,3,1
00-0030108,Ryan Griffin,2012,11,201,6,33,78,247,NA,34,30,0,0,0,2.63636363636364,44,0.545454545454545,0,0,0,4.49090909090909,11,1
00-0034439,Ryan Izzo,2017,8,250,7,32,77,256,178,11,57,0,0,0,1.75,32.25,0.375,0,0,0,3.9,6,1
00-0032650,Ryan Malleck,2015,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,27.7,0.2,0,0,0,1.3,1,1
00-0028156,Ryan Taylor,2010,10,218,7,15,NA,NA,NA,NA,NA,0,0,0,2.7,24.5,0.2,0,0,0,0.74,10,1
00-0039065,Sam LaPorta,2022,11,34,2,3,75,245,43,5,84,0,0,0,4.81818181818182,54.5454545454545,0.0909090909090909,0,0,0,14.195,20,1
00-0033696,Sean Culkin,2016,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.66666666666667,31.3333333333333,0,0,0,0,1.7,2,1
00-0036032,Sean McKeon,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.85714285714286,33.5714285714286,0.285714285714286,0,0,0,0,1,1
00-0032725,Stephen Anderson,2015,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.63636363636364,41.8181818181818,0.181818181818182,0,0,0,2.39090909090909,11,1
00-0036438,Stephen Sullivan,2019,5,251,7,37,77,248,192,12,50,0,0,0,2.2,24.2,0,0,0,0,0,1,1
00-0027567,Steve Maneri,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.375,13.5,0.125,0,0,0,0.55,2,1
00-0035229,T.J. Hockenson,2018,12,8,1,8,77,251,6,1,92,1,4,1,3.83333333333333,58.9166666666667,0.5,0,0,1,6.725,12,1
00-0029590,Taylor Thompson,2024,12,145,5,10,78,282,127,14,63,0,0,0,2.66666666666667,35.5833333333333,0.416666666666667,0,0,0,0.963636363636364,11,1
00-0037277,Teagan Quitoriano,2021,9,170,5,27,78,256,313,20,37,0,0,0,1.77777777777778,19.7777777777778,0.333333333333333,0,0,1,4.32857142857143,7,1
00-0040737,Terrance Ferguson,2024,10,46,2,14,77,247,69,5,79,0,0,0,3.5,49,0.2,0,0,0,4.23076923076923,13,1
00-0039847,Theo Johnson,2023,11,107,4,7,78,259,125,8,66,0,0,0,2.90909090909091,29.5454545454545,0.545454545454545,0,0,0,6.19090909090909,11,1
00-0039737,Tip Reiman,2023,11,82,3,18,77,271,113,6,68,0,0,0,1.72727272727273,18.4545454545455,0.272727272727273,0,0,0,1.2125,8,1
00-0028406,Tommy Gallarda,2010,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.4,12.6,0.6,0,0,0,0.34,5,1
00-0036173,Tommy Hudson,2019,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.33333333333333,12.1666666666667,0,0,0,0,1.525,4,1
00-0035308,Tommy Sweeney,2018,11,228,7,14,77,251,151,10,63,0,0,0,2.90909090909091,31.6363636363636,0.272727272727273,0,0,0,3.88,5,1
00-0037005,Tommy Tremble,2020,9,83,3,20,75,241,93,4,73,1,4,0,1.88888888888889,19.5555555555556,0,0,0,0,3.54,15,1
00-0027695,Tony Moeaki,2009,7,93,3,29,75,245,NA,10,62,0,0,0,3.71428571428571,43.1428571428571,0.571428571428571,0,0,0,7.7375,16,1
00-0030506,Travis Kelce,2012,12,63,3,1,77,255,61,4,80,0,0,0,3.33333333333333,49.9166666666667,0.583333333333333,0,0,0,11.075,16,1
00-0038456,Travis Vokolek,2022,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.5,30,0.25,0,0,0,0,1,1
00-0037011,Tre' McKitty,2020,4,97,3,34,76,246,121,6,68,0,0,0,1.5,27,0.25,0,0,0,1.75,6,1
00-0035259,Trevon Wesco,2018,9,121,4,19,76,267,174,12,60,0,0,0,2.66666666666667,39.1111111111111,0.111111111111111,0,0,0,1.15,6,1
00-0037744,Trey McBride,2021,12,55,2,23,76,246,46,1,86,1,69,1,7.5,93.4166666666667,0.0833333333333333,0,1,1,5.125,12,1
00-0034393,Troy Fumagalli,2017,11,156,5,19,77,247,168,10,58,0,0,0,3.90909090909091,46.9090909090909,0.363636363636364,0,0,0,2.63333333333333,6,1
00-0031044,Troy Niklas,2013,12,52,2,20,79,270,59,4,79,0,0,0,2.33333333333333,35.1666666666667,0.416666666666667,0,0,0,1.7,4,1
00-0037654,Tucker Fisk,2021,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.95,2,1
00-0038996,Tucker Kraft,2022,4,78,3,15,77,254,61,6,79,1,3,0,3.5,43.25,0.25,0,0,0,5.74375,16,1
00-0034270,Tyler Conklin,2017,7,157,5,20,75,254,147,7,62,0,0,0,4,58,0.714285714285714,0,0,0,3.175,4,1
00-0036250,Tyler Davis,2019,11,206,6,27,76,240,NA,NA,NA,0,0,0,1.7,14.8,0.1,0,0,0,0,1,1
00-0030549,Tyler Eifert,2012,11,21,1,21,78,250,13,1,93,0,0,0,4,56.7272727272727,0.363636363636364,0,0,0,5.96875,16,1
00-0033110,Tyler Higbee,2015,9,110,4,12,78,249,112,5,68,0,0,0,4.22222222222222,62.5555555555556,0.888888888888889,0,0,0,2.125,12,1
00-0032214,Tyler Kroft,2014,9,85,3,21,78,246,76,3,75,0,0,0,2.55555555555556,27.4444444444444,0,0,0,0,2.3,13,1
00-0036059,Tyler Mabry,2019,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.625,19.375,0.375,0,0,0,7.7,1,1
00-0040128,Tyler Warren,2024,12,14,1,14,78,256,6,1,93,2.1,18.9,0.4,6.75,81.5,0.5,0,1,1,11.0882352941176,17,1
00-0028142,Virgil Green,2010,12,204,7,1,75,249,79,3,77,1.33333333333333,6.33333333333333,0,2.58333333333333,37.75,0.416666666666667,0,0,0,0.675,8,1
00-0028270,Weslye Saunders,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.33333333333333,40,0.333333333333333,0,0,0,1.6125,8,1
00-0034159,Will Dissly,2017,9,120,4,20,76,262,160,9,59,0,0,0,2,24.6666666666667,0.222222222222222,0,0,0,8.9,4,1
00-0038394,Will Mallory,2022,11,162,5,28,77,239,111,9,67,0,0,0,4.2,53.8,0.3,0,1,1,3.51818181818182,11,1
00-0032004,Will Tye,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,76,1,0,0,0,8.03076923076923,13,1
00-0031035,Xavier Grimble,2013,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.55555555555556,27.5555555555556,0.222222222222222,0,0,0,4.35,8,1
00-0030061,Zach Ertz,2012,13,35,2,3,77,249,35,2,88,0,0,0,5.07692307692308,64.3846153846154,0.461538461538462,0,0,0,7.38125,16,1
00-0035222,Zach Gentry,2018,11,141,5,3,80,265,295,18,40,0,0,0,2.72727272727273,43.1818181818182,0.181818181818182,0,0,0,0.7,2,1
00-0029999,Zach Sudfeld,2012,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.58333333333333,46.0833333333333,0.5,0,0,0,2.26,5,1
00-0037340,Zaire Mitchell-Paden,2021,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.28571428571429,12.8571428571429,0.142857142857143,0,0,0,1.23333333333333,3,1
00-0000166,Stephen Alexander,2004,15,48,2,18,NA,NA,NA,NA,NA,0,0,0,2.73333333333333,25.1333333333333,0.0666666666666667,0,0,0,2.93333333333333,15,0
00-0000166,Stephen Alexander,2005,15,48,2,18,NA,NA,NA,NA,NA,0,0,0,1.4,11.3333333333333,0.0666666666666667,0,0,0,4.6,10,0
00-0000849,Mike Bartrum,2004,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,15,0.333333333333333,0.333333333333333,0,0,2.08571428571429,7,0
00-0000849,Mike Bartrum,2005,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,0.857142857142857,0.285714285714286,0,0,0,0,4,0
00-0001222,Eric Beverly,2004,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0
00-0001222,Eric Beverly,2005,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.25,4,0
00-0001661,Kyle Brady,2004,11,9,1,9,NA,NA,NA,NA,NA,0,0,0,1.27272727272727,9.36363636363636,0.0909090909090909,0,0,0,2.74615384615385,13,0
00-0001661,Kyle Brady,2005,13,9,1,9,NA,NA,NA,NA,NA,0,0,0,1.38461538461538,12.0769230769231,0.0769230769230769,0.0769230769230769,0,0,0.621428571428571,14,0
00-0001661,Kyle Brady,2006,14,9,1,9,NA,NA,NA,NA,NA,0,0,0,0.357142857142857,2.64285714285714,0,0,0,0,3.5,8,0
00-0002102,Mark Bruener,2004,8,27,1,27,NA,NA,NA,NA,NA,0,0,0,0.5,6.5,0,0,0,0,0.7,6,0
00-0002102,Mark Bruener,2005,6,27,1,27,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,3.66666666666667,0,0.333333333333333,0,0,3.4,8,0
00-0002102,Mark Bruener,2006,8,27,1,27,NA,NA,NA,NA,NA,0,0,0,1.125,7.75,0.25,0,0,0,0,2,0
00-0002565,Dan Campbell,2004,2,79,3,18,NA,NA,NA,NA,NA,0,0,0,1,8,0,0,0,0,2.28,5,0
00-0002565,Dan Campbell,2005,5,79,3,18,NA,NA,NA,NA,NA,0,0,0,0.6,4.8,0.2,0,0,0,5.41428571428571,14,0
00-0002565,Dan Campbell,2006,14,79,3,18,NA,NA,NA,NA,NA,0,0,0,1.5,22,0.285714285714286,0,0,0,1.1,1,0
00-0002565,Dan Campbell,2007,1,79,3,18,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,3.1,1,0
00-0002586,Mark Campbell,2004,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.125,25.375,0.625,0,0,0,2.99090909090909,11,0
00-0002586,Mark Campbell,2005,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.72727272727273,12.6363636363636,0,0,0,0,3.12727272727273,11,0
00-0003035,Desmond Clark,2004,14,179,6,10,NA,NA,NA,NA,NA,0,0,0,1.71428571428571,20.1428571428571,0.0714285714285714,0,0,0,4.20714285714286,14,0
00-0003035,Desmond Clark,2005,14,179,6,10,NA,NA,NA,NA,NA,0,0,0,1.71428571428571,16.3571428571429,0.142857142857143,0,0,0,10.2571428571429,14,0
00-0003035,Desmond Clark,2006,14,179,6,10,NA,NA,NA,NA,NA,0,0,0,3.21428571428571,44.7142857142857,0.428571428571429,0,0,0,8.16666666666667,15,0
00-0003035,Desmond Clark,2007,15,179,6,10,NA,NA,NA,NA,NA,0,0,0,2.93333333333333,36.3333333333333,0.266666666666667,0,0,0,5.23125,16,0
00-0003035,Desmond Clark,2008,16,179,6,10,NA,NA,NA,NA,NA,0,0,0,2.5625,22.9375,0.0625,0,0,0,4.55,10,0
00-0003035,Desmond Clark,2009,10,179,6,10,NA,NA,NA,NA,NA,0,0,0,1.9,14.5,0.2,0.1,0,0,1.1,2,0
00-0003103,Cameron Cleeland,2004,8,40,2,10,NA,NA,NA,NA,NA,0.125,-0.25,0,0.875,7.125,0,0,0,0,3.175,4,0
00-0003400,Ernie Conwell,2004,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.11111111111111,11.3333333333333,0.111111111111111,0.111111111111111,0,0,5.58333333333333,6,0
00-0003400,Ernie Conwell,2005,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.16666666666667,27.5,0.166666666666667,0,0,0,4.925,4,0
00-0004112,James Dearth,2004,3,191,6,22,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0
00-0004112,James Dearth,2005,2,191,6,22,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0
00-0004112,James Dearth,2006,2,191,6,22,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0
00-0004637,Jason Dunn,2004,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.54545454545455,10.9090909090909,0.272727272727273,0,0,0,1.47142857142857,7,0
00-0004637,Jason Dunn,2005,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.714285714285714,7.57142857142857,0,0,0,0,1.33333333333333,6,0
00-0004637,Jason Dunn,2006,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,6.66666666666667,0,0,0,0,0.58,5,0
00-0005101,Christian Fauria,2004,11,39,2,7,NA,NA,NA,NA,NA,0,0,0,1.45454545454545,17.7272727272727,0.181818181818182,0.0909090909090909,0,0,3.67142857142857,7,0
00-0005101,Christian Fauria,2005,7,39,2,7,NA,NA,NA,NA,NA,0,0,0,1.14285714285714,8.14285714285714,0.285714285714286,0,0,0,1.23333333333333,3,0
00-0005101,Christian Fauria,2006,3,39,2,7,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,5.66666666666667,0,0,0,0,4.18,5,0
00-0006101,Tony Gonzalez,2004,16,13,1,13,NA,NA,NA,NA,NA,0.0625,0.3125,0,6.375,78.625,0.4375,0.0625,0,0,11.28125,16,0
00-0006101,Tony Gonzalez,2005,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,4.875,56.5625,0.125,0.0625,0,0,13,15,0
00-0006101,Tony Gonzalez,2006,15,13,1,13,NA,NA,NA,NA,NA,0,0,0,4.86666666666667,60,0.333333333333333,0,0,0,15.3875,16,0
00-0006101,Tony Gonzalez,2007,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,6.1875,73.25,0.3125,0,0,0,16.3625,16,0
00-0006101,Tony Gonzalez,2008,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,6,66.125,0.625,0.0625,0,0,12.85625,16,0
00-0006101,Tony Gonzalez,2009,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,5.1875,54.1875,0.375,0,0,0,10.725,16,0
00-0006101,Tony Gonzalez,2010,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,4.375,41,0.375,0,0,0,13.09375,16,0
00-0006101,Tony Gonzalez,2011,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,5,54.6875,0.4375,0,0,0,14.625,16,0
00-0006101,Tony Gonzalez,2012,16,13,1,13,NA,NA,NA,NA,NA,0,0,0,5.8125,58.125,0.5,0,0,0,13.68125,16,0
00-0006666,Lamont Hall,2004,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,1,0.25,0,0,0,1.2,8,0
00-0007213,Steve Heiden,2004,11,69,3,8,NA,NA,NA,NA,NA,0,0,0,2.54545454545455,26.0909090909091,0.454545454545455,0.181818181818182,0,0,6.74,15,0
00-0007213,Steve Heiden,2005,15,69,3,8,NA,NA,NA,NA,NA,0,0,0,2.86666666666667,26.7333333333333,0.2,0,0,0,4.86,15,0
00-0007213,Steve Heiden,2006,15,69,3,8,NA,NA,NA,NA,NA,0,0,0,2.4,16.6,0.133333333333333,0.0666666666666667,0,0,2.24,10,0
00-0007213,Steve Heiden,2007,10,69,3,8,NA,NA,NA,NA,NA,0,0,0,1.2,10.4,0,0,0,0,5.32222222222222,9,0
00-0007213,Steve Heiden,2008,9,69,3,8,NA,NA,NA,NA,NA,0,0,0,2.55555555555556,27.6666666666667,0,0,0,0,3.04285714285714,7,0
00-0009119,Reggie Kelly,2004,11,42,2,11,NA,NA,NA,NA,NA,0,0,0,1.36363636363636,7.72727272727273,0,0,0,0,3,10,0
00-0009119,Reggie Kelly,2005,10,42,2,11,NA,NA,NA,NA,NA,0,0,0,1.5,9,0.1,0.1,0,0,4.03076923076923,13,0
00-0009119,Reggie Kelly,2006,13,42,2,11,NA,NA,NA,NA,NA,0,0,0,1.61538461538462,19.5384615384615,0.0769230769230769,0,0,0,3.16153846153846,13,0
00-0009119,Reggie Kelly,2007,13,42,2,11,NA,NA,NA,NA,NA,0,0,0,1.53846153846154,16.2307692307692,0,0,0,0,3.97692307692308,13,0
00-0009119,Reggie Kelly,2010,10,42,2,11,NA,NA,NA,NA,NA,0,0,0,1,4.2,0,0.1,0,0,0.425,4,0
00-0009323,Jimmy Kleinsasser,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,24,0,0,0,0,3.00769230769231,13,0
00-0009323,Jimmy Kleinsasser,2005,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.69230769230769,13.1538461538462,0,0,0,0,1.67142857142857,7,0
00-0009323,Jimmy Kleinsasser,2006,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,6.71428571428571,0,0,0,0,2.04285714285714,7,0
